id_e,scope,location_mentioned,text,keywords,text_length,relevance,relevance_category,primary_emotion,emotion_intensity,urban_value,l1_confidence,has_location,like_count,comment_count,tags,source,url,crawl_time,publish_time,lon,lat,x_cgcs2000,y_cgcs2000,spatial_hotspot,spatial_type,score,polarity,l2_confidence
e0963,规划范围,绿萝路,港窑路新装的路灯挺好的，给社区点赞,"港窑路,点赞,新装,路灯,社区",17,relevant,城市,怀念,5,high,0.86,True,83,8,城市设施|民生关注,weibo,https://weibo.com/5803604298/fd5345ac,2026-06-13T12:00:00.000000,2026-06-01T17:47:44,111.2922,30.7089,527992.7,3.3987385e+06,西陵一路商区,次级商圈,0.97,Very Positive,0.17
e0964,规划范围,沿江大道,早起夷陵大道中医院散步，但河水发臭了体验很差,"发臭,夷陵,中医院,很差,散步",22,relevant,环境,中性,3,medium,0.78,True,1,5,身边事|宜昌环境,weibo,https://weibo.com/2511146369/1861e6ca,2026-06-13T12:00:00.000000,2026-06-06T19:23:01,111.2892,30.7044,527708.5,3.398241e+06,步行街,核心商圈,0.47,Neutral,0.22
e0965,规划范围,西陵一路,滨江公园大门口要拆迁了，有业主群吗求拉,"滨江,大门口,业主,拆迁,公园",19,relevant,城建,喜爱,5,high,0.88,True,0,2,城建动态,weibo,https://weibo.com/9509844545/747926a3,2026-06-13T12:00:00.000000,2026-05-11T14:50:29,111.3163,30.708,530295.56,3.398641e+06,万达江边段,沿江商圈,0.93,Very Positive,0.19
e0966,规划范围,白龙岗小区,分享一下葛洲坝开发商跑路了的最新消息,"最新消息,葛洲坝,分享,开发商,一下",18,relevant,城建,喜爱,1,low,0.73,True,5,3,宜昌|新鲜事|城建,xiaohongshu,https://www.xiaohongshu.com/explore/3d97636540b33dab3569d8e7,2026-06-13T12:00:00.000000,2026-05-27T00:30:49,111.2807,30.7426,526884.5,3.402472e+06,葛洲坝中学,教育,0.83,Very Positive,0.18
e0967,规划范围,绿萝路,每天路过胜利四路，下水道太旧了太危险了,"太旧,下水道,四路,路过,危险",19,relevant,城市,怀念,1,medium,0.84,True,4,1,宜昌|城市生活|民生,xiaohongshu,https://www.xiaohongshu.com/explore/29d0ef905e175d19b1cb7a9e,2026-06-13T12:00:00.000000,2026-05-13T15:20:42,111.3015,30.7016,528882.3,3.3979308e+06,CBD江边段,沿江商圈,0.09,Very Negative,0.19
e0968,规划范围,东山公园,锦绣天下的灰尘特别大，窗户都不敢开，谁能来管管,"管管,锦绣,灰尘,窗户,天下",23,relevant,城市,怀念,5,high,0.75,True,4,4,城市|宜昌,xiaohongshu,https://www.xiaohongshu.com/explore/1dc72cf762d49f08406b16c3,2026-06-13T12:00:00.000000,2026-04-17T04:45:26,111.307,30.6947,529408.9,3.3971645e+06,东山公园,公园,0.04,Very Negative,0.23
e0969,规划范围,西陵一路,夷陵区护栏不够用，反映了好几次了,"夷陵区,护栏,几次,不够,反映",16,relevant,社区,失望,3,medium,0.73,True,7,4,社区|宜昌,xiaohongshu,https://www.xiaohongshu.com/explore/1edff3aa8eaa1dbc185e643f,2026-06-13T12:00:00.000000,2026-06-06T20:15:40,111.3487,30.6853,533411.9,3.3961348e+06,万寿桥社区,社区,0.38,Negative,0.16
e0970,规划范围,体育场路,听说滨江公园公园要升级改造，真的假的,"公园,真的假,滨江,升级,改造",18,relevant,城建,喜爱,4,low,0.99,True,5,1,新鲜事|城建,xiaohongshu,https://www.xiaohongshu.com/explore/8770cadbc1ac8222434c349a,2026-06-13T12:00:00.000000,2026-03-27T09:45:16,111.2915,30.7155,527926.2,3.3994722e+06,绿萝路,社区,0.88,Very Positive,0.18
e0971,规划范围,三峡大学,锦绣社区门口最近公交线路要调整，邻居们都在讨论,"邻居们,公交线路,锦绣,社区,讨论",23,relevant,城建,喜爱,1,medium,0.88,True,43,2,规划|城建,dianping,https://www.dianping.com/review/41679503,2026-06-13T12:00:00.000000,2026-04-06T00:20:36,111.2979,30.704,528537.06,3.3981968e+06,时代广场,核心商圈,1.0,Very Positive,0.23
e0972,规划范围,胜利四路,西陵一路天桥最近渣土车半夜经过噪音大，居民意见很大,"渣土,西陵,天桥,噪音,半夜",25,relevant,城市,好奇,5,low,0.79,True,5,4,城市生活,weibo,https://weibo.com/7927146563/e360d51c,2026-06-13T12:00:00.000000,2026-06-05T19:12:46,111.3875,30.658,537141.7,3.393123e+06,白沙路,社区,0.13,Very Negative,0.25
e0973,规划范围,白龙岗小区,儿童公园小区要改造了，对周边房价有影响吗,"儿童公园,小区,周边,改造,房价",20,relevant,民生,喜爱,5,high,0.97,True,11,2,宜昌新闻|民生实事,weibo,https://weibo.com/6902635937/1856043b,2026-06-13T12:00:00.000000,2026-03-31T20:48:21,111.2976,30.7068,528511.5,3.398504e+06,CBD中央商务区,核心商圈,0.9,Very Positive,0.2
e0974,规划范围,体育场路,葛洲坝河水发臭了，大家有没有同感,"发臭,同感,葛洲坝,河水,有没有",16,relevant,城市,失望,3,low,0.77,True,27,5,城市|生活|环境,xiaohongshu,https://www.xiaohongshu.com/explore/f033c9862d1820b42d3caf41,2026-06-13T12:00:00.000000,2026-04-04T18:45:37,111.3022,30.6986,528950.44,3.3975962e+06,胜利四路社区,社区,0.51,Neutral,0.16
e0975,规划范围,发展大道,每次路过发展大道都闻到河水发臭了,"发臭,闻到,路过,大道,河水",16,relevant,城市,怀念,1,low,0.9,True,168,15,宜昌|环境|生活|城市,xiaohongshu,https://www.xiaohongshu.com/explore/1033f1a2a680ce23c60afd1a,2026-06-13T12:00:00.000000,2026-05-20T04:48:44,111.3049,30.7081,529204.9,3.3986525e+06,万达江边段,沿江商圈,0.1,Very Negative,0.16
e0976,规划范围,水悦城,葛洲坝公园公园要升级改造，有业主群吗求拉,"公园,葛洲坝,业主,升级,改造",20,relevant,规划,中性,1,low,0.85,True,27,6,规划,xiaohongshu,https://www.xiaohongshu.com/explore/448dbcb71ad93c8771882d6a,2026-06-13T12:00:00.000000,2026-04-12T19:00:40,111.296,30.712,528349.06,3.3990832e+06,西陵一路商区,次级商圈,0.99,Very Positive,0.2
e0977,规划范围,滨江公园,发展大道高速口空气有异味，大家有没有同感,"同感,异味,大道,有没有,高速",20,relevant,城市,满足,2,low,0.93,True,5,1,生活|城市|宜昌|环境,xiaohongshu,https://www.xiaohongshu.com/explore/f26843a71e44de527e1aaaab,2026-06-13T12:00:00.000000,2026-03-22T15:07:17,111.2984,30.6975,528584.3,3.3974712e+06,云集路-沿江大道口,沿江商圈,0.33,Negative,0.2
e0978,规划范围,伍家岗区,夷陵区传统手艺人在做展示，很有特色,"夷陵区,手艺人,展示,特色,传统",17,relevant,城市,期待,5,high,0.85,True,15,4,城市记忆|文化,xiaohongshu,https://www.xiaohongshu.com/explore/4246aeed368498cee33cbfbb,2026-06-13T12:00:00.000000,2026-06-05T06:51:07,111.2967,30.6987,528426.8,3.3976105e+06,国贸大厦,核心商圈,1.0,Very Positive,0.17
e0979,规划范围,儿童公园,每次路过西陵一路天桥都闻到绿化带被破坏了,"西陵,绿化带,天桥,闻到,路过",20,relevant,城市,满足,3,low,0.83,True,32,1,生活|城市|环境|宜昌,xiaohongshu,https://www.xiaohongshu.com/explore/eb7c1e7d0599e37c29fc4a94,2026-06-13T12:00:00.000000,2026-06-04T23:45:18,111.3125,30.7253,529934.06,3.4005572e+06,三峡大学,教育,0.66,Positive,0.2
e0980,规划范围,夷陵大道,珍珠路小学晚上光污染严重，大家有没有同感,"光污染,同感,珍珠,小学,有没有",20,relevant,城市,满足,3,low,0.82,True,8,5,城市|宜昌|环境,xiaohongshu,https://www.xiaohongshu.com/explore/9930252a2e70af5acbaeedf1,2026-06-13T12:00:00.000000,2026-04-27T21:23:50,111.3386,30.6874,532438.56,3.396369e+06,杨岔路商圈,次级商圈,0.09,Very Negative,0.2
e0981,规划范围,东山公园,滨江公园和磨基山公园的公交车对比，差距太大了,"公园,基山,滨江,公交车,差距",22,relevant,社区,失望,5,medium,0.83,True,61,5,便民|生活服务|宜昌|社区,xiaohongshu,https://www.xiaohongshu.com/explore/056cb01b0a248e285a3b2dc2,2026-06-13T12:00:00.000000,2026-04-02T08:53:33,111.31,30.7007,529701.4,3.3978288e+06,胜利四路社区,社区,0.85,Very Positive,0.22
e0982,规划范围,胜利四路,发展大道高速口新装的电梯挺好的，给社区点赞,"点赞,新装,电梯,社区,大道",21,relevant,设施,期待,2,medium,0.89,True,48,5,基础设施,dianping,https://www.dianping.com/review/72777225,2026-06-13T12:00:00.000000,2026-05-21T13:21:02,111.3057,30.7112,529286.3,3.3989922e+06,夷陵大道-西陵段,次级商圈,0.99,Very Positive,0.21
e0983,规划范围,国贸大厦,黄柏河的非遗活动很有意思，老宜昌人的记忆,"黄柏,宜昌,有意思,记忆,活动",20,relevant,城市,满足,2,low,0.94,True,18,0,城市记忆,weibo,https://weibo.com/9775100956/894e9136,2026-06-13T12:00:00.000000,2026-05-14T02:29:17,111.2967,30.6968,528421.44,3.3973972e+06,解放路-沿江大道口,沿江商圈,0.8,Positive,0.2
e0984,规划范围,沿江大道,每天路过运河公园步道，护栏好几天没人修太危险了,"没人修,护栏,路过,运河,公园",23,relevant,城市,中性,4,medium,0.76,True,4,2,民生|城市生活|宜昌|社区,xiaohongshu,https://www.xiaohongshu.com/explore/cc2ebfb75fb3300346ec0a4d,2026-06-13T12:00:00.000000,2026-04-02T16:27:48,111.2795,30.7268,526768.94,3.400716e+06,西坝岛沿江,沿江社区,0.56,Neutral,0.23
e0985,规划范围,绿萝路,葛洲坝的非遗活动很有意思，周末带娃去了,"带娃,葛洲坝,有意思,周末,活动",19,relevant,城市,失望,2,low,0.7,True,35,1,打卡宜昌|宜昌文化|城市记忆,weibo,https://weibo.com/9999352606/39e5534b,2026-06-13T12:00:00.000000,2026-04-16T04:17:29,111.2989,30.6938,528641.25,3.397062e+06,滨江公园-屈原广场,沿江休闲,0.94,Very Positive,0.19
e0986,规划范围,西陵区,东山公园的文创园搞得很不错，推荐大家去看看,"创园,东山,公园,不错,推荐",21,relevant,设施,喜爱,3,high,0.79,True,549,17,文化设施|公共空间,su12345,https://su12345.yichang.gov.cn/complaint/S2026495282,2026-06-13T12:00:00.000000,2026-03-28T18:27:01,111.324,30.7238,531030.3,3.4003935e+06,水悦城,核心商圈,0.9,Very Positive,0.21
e0987,规划范围,东山公园,东山大道长途站的药店比以前好多了,"药店,东山,长途,大道,好多",16,relevant,社区,喜爱,2,low,0.88,True,3,3,社区服务,meituan,https://www.meituan.com/meishi/598075607/,2026-06-13T12:00:00.000000,2026-06-02T21:06:55,111.2972,30.701,528471.56,3.397859e+06,国贸大厦,核心商圈,0.32,Negative,0.16
e0988,规划范围,夷陵广场,万达广场附近超市人手不够，生活很不方便,"万达,人手,超市,广场,不够",19,relevant,社区,满足,3,medium,0.86,True,5,4,社区服务|供水供电,su12345,https://su12345.yichang.gov.cn/complaint/S2026907703,2026-06-13T12:00:00.000000,2026-04-19T04:06:27,111.2741,30.7312,526249.7,3.4012068e+06,西坝社区,社区,0.99,Very Positive,0.19
e0989,规划范围,东山,对比前几年，发展大道高速口小区门口乱倒建筑垃圾越来越严重了,"垃圾,小区,大道,对比,高速",29,relevant,环境,好奇,5,medium,0.74,True,72,3,周边|环境,dianping,https://www.dianping.com/review/18433785,2026-06-13T12:00:00.000000,2026-05-06T02:56:21,111.3795,30.6675,536367.94,3.3941765e+06,港务社区,社区,0.26,Negative,0.29
e0990,规划范围,东山公园,东山的文创园搞得很不错,"创园,东山,不错",11,relevant,城市,满足,3,low,0.75,True,15,2,宜昌文化|城市记忆,weibo,https://weibo.com/9404025497/0f664204,2026-06-13T12:00:00.000000,2026-05-04T19:01:53,111.3107,30.7081,529764.06,3.398657e+06,万达广场,核心商圈,0.64,Positive,0.11
e0991,规划范围,磨基山公园,点军区的保洁比以前好多了,"点军区,保洁,好多,以前",12,relevant,民生,期待,5,high,0.71,True,12,3,生活便利|宜昌服务|民生,weibo,https://weibo.com/5762291559/9ddc76e5,2026-06-13T12:00:00.000000,2026-05-23T12:10:26,111.3576,30.6704,534265.75,3.394483e+06,五一广场,核心商圈,0.52,Neutral,0.12
e0992,规划范围,夷陵大道,国贸大厦最近要通天然气了，邻居们都在讨论,"要通,邻居们,国贸,大厦,天然气",20,relevant,城建,失望,2,high,0.88,True,24,2,城建,dianping,https://www.dianping.com/review/69467099,2026-06-13T12:00:00.000000,2026-05-27T09:13:42,111.3152,30.7093,530191.1,3.398785e+06,宜昌站,交通,0.97,Very Positive,0.2
e0993,规划范围,发展大道,每次路过港窑路都闻到渣土车半夜经过噪音大,"渣土,港窑路,噪音,闻到,路过",20,relevant,城市,喜爱,3,medium,0.72,True,4460,152,生活|宜昌|城市,xiaohongshu,https://www.xiaohongshu.com/explore/8d82b39408c804732873a21f,2026-06-13T12:00:00.000000,2026-05-01T02:10:52,111.3199,30.6961,530648.0,3.3973212e+06,东山花园,社区,0.21,Negative,0.2
e0994,规划范围,万达广场,水悦城星巴克河水发臭了，希望有关部门管管,"星巴克,水悦城,发臭,管管,河水",20,relevant,城市,愤怒,3,low,0.82,True,227,12,城市|生活|宜昌,xiaohongshu,https://www.xiaohongshu.com/explore/c67b0376e3db952cc8ce80cb,2026-06-13T12:00:00.000000,2026-03-28T02:10:36,111.3159,30.7159,530263.56,3.3995235e+06,白龙岗,社区,0.34,Negative,0.2
e0995,规划范围,国贸大厦,三峡大学的停车位终于好几天没人修了,"没人修,停车位,三峡,几天,大学",17,relevant,设施,失望,2,high,0.82,True,8,1,基础设施,dianping,https://www.dianping.com/review/15263805,2026-06-13T12:00:00.000000,2026-03-24T02:23:19,111.3116,30.7085,529852.0,3.3987008e+06,运河公园,公园,0.19,Very Negative,0.17
e0996,规划范围,夷陵广场,夷陵广场喷泉的广场舞音响太吵了影响了周边居民生活,"广场,太吵,夷陵,喷泉,音响",24,relevant,环境,喜爱,4,high,0.98,True,4,4,宜昌环境|身边事,weibo,https://weibo.com/5050756573/afd6d1ac,2026-06-13T12:00:00.000000,2026-03-25T23:26:29,111.317,30.7012,530367.75,3.397888e+06,港窑路片区,社区,0.97,Very Positive,0.24
e0997,规划范围,滨江公园,珍珠路新装的红绿灯挺好的，给社区点赞,"点赞,新装,红绿灯,珍珠,社区",18,relevant,设施,怀念,2,medium,0.74,True,7,2,公共设施,dianping,https://www.dianping.com/review/20758862,2026-06-13T12:00:00.000000,2026-04-14T11:41:05,111.3146,30.7051,530136.4,3.3983272e+06,万达周边社区,社区,0.98,Very Positive,0.18
e0998,规划范围,珍珠路,东山的滨江的文化墙更新了，老宜昌人的记忆,"滨江,东山,宜昌,记忆,更新",20,relevant,城市,喜爱,4,low,0.92,True,8,1,城市记忆|打卡宜昌|宜昌文化,weibo,https://weibo.com/5610499661/9ad6c465,2026-06-13T12:00:00.000000,2026-04-26T07:25:24,111.3043,30.7024,529152.6,3.3980148e+06,CBD中央商务区,核心商圈,0.1,Very Negative,0.2
e0999,规划范围,水悦城,万达广场最近要通天然气了，邻居们都在讨论,"要通,万达,邻居们,广场,天然气",20,relevant,城建,怀念,4,low,0.76,True,12,4,城建|新鲜事|规划,xiaohongshu,https://www.xiaohongshu.com/explore/0c8cba5416eb7b809ea6b5a5,2026-06-13T12:00:00.000000,2026-03-25T04:41:21,111.3094,30.7018,529638.94,3.397958e+06,胜利四路江口,沿江社区,0.99,Very Positive,0.2
e1000,规划范围,白龙岗小区,吐槽一下黄柏河的理发店服务,"吐槽,黄柏,理发店,服务,一下",13,relevant,民生,愤怒,1,medium,0.94,True,990,41,生活便利|民生,weibo,https://weibo.com/9051905393/80a1ad63,2026-06-13T12:00:00.000000,2026-04-03T21:21:12,111.2927,30.7012,528041.75,3.39788e+06,步行街,核心商圈,0.28,Negative,0.13
e1001,规划范围,锦绣社区,CBD中央大街的广场舞音响太吵了影响了周边居民生活,"太吵,中央大街,CBD,音响,周边",25,relevant,城市,愤怒,5,high,0.76,True,3,2,宜昌环境|城市生活,weibo,https://weibo.com/8265266167/d42103c6,2026-06-13T12:00:00.000000,2026-04-04T10:36:09,111.3563,30.6913,534134.7,3.3968022e+06,沿江大道(西→东),交通廊道,0.4,Negative,0.25
e1002,规划范围,长江,每次路过发展大道高速口都闻到广场舞音响太吵了,"太吵,闻到,音响,路过,大道",22,relevant,城市,怀念,1,high,0.74,True,5,5,城市生活|宜昌环境,weibo,https://weibo.com/3444657636/d833f449,2026-06-13T12:00:00.000000,2026-06-04T06:55:06,111.3332,30.6929,531927.8,3.396974e+06,沿江大道(西→东),交通廊道,0.78,Positive,0.22
e1003,规划范围,国贸大厦,对比前几年，水悦城星巴克绿化带被破坏了越来越严重了,"星巴克,水悦城,绿化带,对比,破坏",25,relevant,城市,失望,1,high,0.94,True,147,8,身边事|城市生活,weibo,https://weibo.com/1997123053/d4c248e5,2026-06-13T12:00:00.000000,2026-04-23T21:18:58,111.3301,30.6922,531629.44,3.3969015e+06,沿江大道(西→东),交通廊道,0.9,Very Positive,0.25
e1004,规划范围,夷陵区,锦绣社区门口渣土车半夜经过噪音大，大家有没有同感,"渣土,同感,锦绣,噪音,半夜",24,relevant,城市,好奇,4,medium,0.81,True,5,5,环境|城市|生活,xiaohongshu,https://www.xiaohongshu.com/explore/fd65975e6a81a9e94a8c5241,2026-06-13T12:00:00.000000,2026-04-25T10:42:07,111.2847,30.6921,527281.06,3.3968742e+06,沿江大道(西→东),交通廊道,0.12,Very Negative,0.24
e1005,规划范围,CBD,夷陵广场道路要拓宽，大家公示期到月底,"期到,夷陵,公示,拓宽,广场",18,relevant,本地新闻,愤怒,5,low,0.75,True,6,0,本地新闻,meituan,https://www.meituan.com/meishi/188639670/,2026-06-13T12:00:00.000000,2026-03-21T16:01:52,111.3511,30.6917,533634.94,3.396842e+06,沿江大道(西→东),交通廊道,1.0,Very Positive,0.18
e1006,规划范围,夷陵广场,早起滨江公园散步，但水质越来越差了体验很差,"滨江,很差,散步,早起,水质",21,relevant,环境,好奇,5,medium,0.78,True,7,5,环境,dianping,https://www.dianping.com/review/64346339,2026-06-13T12:00:00.000000,2026-03-31T03:31:42,111.365,30.6925,534968.94,3.396943e+06,沿江大道(西→东),交通廊道,0.27,Negative,0.21
e1007,规划范围,沿江大道,早起发展大道高速口散步，但附近工厂排废气体验很差,"很差,废气,散步,早起,大道",24,relevant,城市,愤怒,4,medium,0.93,True,55,2,身边事|城市生活,weibo,https://weibo.com/6394850090/1d5ebd7f,2026-06-13T12:00:00.000000,2026-06-02T13:12:46,111.3232,30.693,530966.5,3.396985e+06,沿江大道(西→东),交通廊道,0.99,Very Positive,0.24
e1008,规划范围,滨江公园,夷陵广场喷泉的消防设施如果能升级就好了,"消防设施,夷陵,喷泉,广场,升级",19,relevant,社区,好奇,2,low,0.91,True,1289,56,社区,xiaohongshu,https://www.xiaohongshu.com/explore/b41636c27a438a189f37f699,2026-06-13T12:00:00.000000,2026-04-01T10:32:49,111.3122,30.6937,529908.6,3.3970562e+06,沿江大道(西→东),交通廊道,0.97,Very Positive,0.19
e1009,规划范围,葛洲坝,周末去三峡大学逛了逛，博物馆免费开放了,"三峡,周末,免费,博物馆,开放",19,relevant,城市,满足,5,high,0.83,True,8,5,城市记忆|宜昌|打卡|文化,xiaohongshu,https://www.xiaohongshu.com/explore/c30320ac1d672ca21a08ac0c,2026-06-13T12:00:00.000000,2026-04-19T08:10:23,111.3637,30.6922,534845.75,3.3969088e+06,沿江大道(西→东),交通廊道,1.0,Very Positive,0.19
